source_id,tier,source_label,item_count,bibliographic_status,identifier_status,redistribution_status,notes
RES-SRC-0696,research,Contribution of Cochlear Compression to Discrimination of Rippled Spectra in On- and Low-frequency Noise.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0697,research,Contribution of formant frequency information to vowel perception in steady-state noise by cochlear implant users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0698,research,Contribution of Tinnitus and Hearing Loss to Depression: NHANES Population Study.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0699,research,Contribution of Verbal Learning & Memory and Spectro-Temporal Discrimination to Speech Recognition in Cochlear Implant Users.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0700,research,Contributions of Counseling and Sound Generator Use in Tinnitus Retraining Therapy: Treatment Response Dynamics Assessed in a Secondary Analysis of a Randomized Trial.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0701,research,Contributions of lexical tone to Mandarin sentence recognition in hearing-impaired listeners under noisy conditions.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0702,research,Contributions to Speech-Cue Weighting in Older Adults With Impaired Hearing.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0703,research,Core Values in the Traditional Provision of Hearing Health Care.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0704,research,Correction Factor Evaluation and Between-System Comparison of Behavioral Threshold Predictions From Auditory Brainstem Response Measures in Infants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0705,research,"Correlates of Hearing Aid Use in UK Adults: Self-Reported Hearing Difficulties, Social Participation, Living Situation, Health, and Demographics.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0706,research,Correlation between hearing loss and middle ear volume in patients with a tympanic membrane perforation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0707,research,Correlation of Grading and Number of Ear Subunits With Auditory Brainstem Response Findings in Children With Microtia.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0708,research,Correlation of Objective Audiometric and Caloric Function in Meniere's Disease.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0709,research,"Correlations between Auditory Brainstem and Steady-State Responses as a Function of Age, and Severity and Configuration of Hearing Loss.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0710,research,Correlations between otoacoustic emissions and performance in common psychoacoustical tasks.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0711,research,Cortical Activation Patterns Correlate with Speech Understanding After Cochlear Implantation.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0712,research,Cortical Auditory Evoked Potential Indices of Impaired Sensory Gating in People With Chronic Tinnitus.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0713,research,Cortical auditory evoked potentials in cochlear implant listeners via single electrode stimulation in relation to speech perception.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0714,research,Cortical Auditory-Evoked Potentials in Response to Multitone Stimuli in Hearing-Impaired Adults.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0715,research,Cortical Neurophysiologic Correlates of Auditory Threshold in Adults and Children With Normal Hearing and Auditory Neuropathy Spectrum Disorder.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0716,research,Cortical Processing of Vocal and Nonvocal Sounds in Cochlear-Implanted Children: An Electrophysiological Study.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0717,research,Cortical Tracking of Speech Is Reduced in Adults Who Stutter When Listening for Speaking.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0718,research,Corticosteroid-LABA inhalers increase phonation threshold pressure (PTP) and flow (PTF) in rabbits.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0719,research,"Cortisol, Chromogranin A, and Pupillary Responses Evoked by Speech Recognition Tasks in Normally Hearing and Hard-of-Hearing Listeners: A Pilot Study.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0720,research,Cost Effectiveness of Cognitive Behavioral Therapy for the Treatment of Subjective Tinnitus in Australia.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0721,research,Cost-benefit Analysis of Cochlear Implants: A Societal Perspective.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0722,research,Cost-effectiveness of Stapedectomy vs Hearing Aids in the Treatment of Otosclerosis.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0723,research,Costs of Severe to Profound Hearing Loss & Cost Savings of Cochlear Implants.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0724,research,Could the Audiometric Criteria for Sudden Sensorineural Hearing Loss Miss Vestibular Schwannomas?,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0725,research,Could the Use of Acoustic Reflexes Prior to Administering Distortion Product Otoacoustic Emissions (DPOAEs) Affect the Results of DPOAEs?,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0726,research,COVID-19 and Deafness: Impact of Face Masks on Speech Perception.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0727,research,"COVID-19 and Hearing: Pure Tone, Speech, and High-Frequency Audiometry.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0728,research,"Cross-frequency weights in normal and impaired hearing: Stimulus factors, stimulus dimensions, and associations with speech recognition.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0729,research,"Cross-Sectional Associations of Peripheral Hearing, Brain Imaging, and Cognitive Performance With Speech-in-Noise Performance: The Aging and Cognitive Health Evaluation in Elders Brain Magnetic Resonance Imaging Ancillary Study.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0730,research,CT arteriography and venography in the evaluation of Pulsatile tinnitus with normal otoscopic examination.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0731,research,Cutting Through the Noise: Noise-Induced Cochlear Synaptopathy and Individual Differences in Speech Understanding Among Listeners With Normal Audiograms.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0732,research,"CyberKnife Stereotactic Radiosurgery for Growing Vestibular Schwannoma: Longitudinal Tumor Control, Hearing Outcomes, and Predicting Post-Treatment Hearing Status.",1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0733,research,Cytomegalovirus-A Risk Factor for Childhood Hearing Loss: A Systematic Review.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
RES-SRC-0734,research,D-methionine (D-met) significantly reduces kanamycin-induced ototoxicity in pigmented guinea pigs.,1,title_only,doi_or_url_not_available_in_frozen_file,owner_confirmation_required,"Add year, DOI/URL, citation, and redistribution basis before publication."
